,daily_screen_time,app_sessions,social_media_usage,gaming_time,notifications,night_usage,age,work_study_hours,stress_level,apps_installed,addicted
8666,4,26,1,1,64,1,15,5,7,32,addicted
8667,3,31,2,0,65,1,26,10,6,21,not addicted
8668,1,19,1,1,45,1,24,8,0,21,not addicted
8669,5,24,1,0,62,1,23,7,6,20,not addicted
8670,6,24,1,1,47,0,36,6,2,30,not addicted
8671,2,26,2,0,41,0,42,3,5,26,not addicted
8672,5,26,2,3,60,0,15,7,6,22,addicted
8673,1,32,0,0,52,1,52,4,3,19,not addicted
8674,4,28,1,0,40,0,45,6,6,27,not addicted
8675,2,30,0,1,63,0,39,6,6,25,addicted
8676,8,41,4,1,55,2,28,6,6,38,addicted
8677,4,33,2,3,66,2,22,4,3,33,addicted
8678,4,33,1,1,80,1,39,9,5,33,addicted
8679,2,19,0,0,49,2,51,3,2,34,not addicted
8680,3,33,0,1,51,0,54,3,5,22,not addicted
8681,3,23,0,0,56,0,44,9,3,24,not addicted
8682,4,21,2,0,40,1,39,7,1,25,not addicted
8683,3,18,2,0,49,1,22,5,4,24,not addicted
8684,4,31,1,0,47,1,25,5,0,19,not addicted
8685,4,37,2,0,71,0,32,3,7,22,addicted
8686,2,33,2,1,66,2,20,7,4,35,addicted
8687,5,35,2,0,65,2,28,5,7,38,addicted
8688,2,34,2,0,67,1,40,6,6,25,addicted
8689,3,32,0,3,59,1,41,2,7,21,addicted
8690,5,47,4,2,69,0,17,5,7,34,addicted
8691,6,26,1,2,63,1,19,2,8,25,addicted
8692,6,29,1,0,53,1,46,10,1,16,not addicted
8693,3,29,2,2,50,2,21,7,5,19,not addicted
8694,8,37,2,1,69,0,30,5,7,26,addicted
8695,4,34,3,1,66,1,16,5,7,27,addicted
8696,4,28,2,0,60,1,31,10,1,24,not addicted
8697,1,22,0,0,43,0,50,6,3,23,not addicted
8698,7,39,1,1,66,4,27,5,6,32,addicted
8699,2,40,4,0,72,3,36,7,4,33,addicted
8700,5,22,1,1,45,0,50,6,5,20,not addicted
8701,4,22,1,0,40,0,32,7,3,15,not addicted
8702,3,19,2,1,45,0,39,6,5,20,not addicted
8703,4,17,2,0,54,0,54,5,2,33,not addicted
8704,8,34,0,0,69,1,39,5,8,43,addicted
8705,5,19,1,0,52,1,41,7,2,20,not addicted
8706,5,40,2,1,73,2,33,5,4,26,addicted
8707,7,39,2,0,81,3,35,4,8,27,addicted
8708,0,23,2,0,49,0,25,4,4,24,not addicted
8709,4,27,1,1,47,0,47,6,0,39,not addicted
8710,1,21,1,0,44,1,44,8,0,34,not addicted
8711,7,40,2,2,89,0,35,6,7,29,addicted
8712,3,22,1,1,43,1,51,11,4,29,not addicted
8713,4,27,0,0,54,1,47,7,2,20,not addicted
8714,6,34,2,0,90,0,34,2,5,19,addicted
8715,1,22,1,0,52,1,54,8,4,24,not addicted
8716,3,33,3,2,67,0,30,8,8,22,addicted
8717,6,43,2,1,58,3,28,6,5,24,addicted
8718,2,23,0,0,39,1,21,6,1,30,not addicted
8719,7,28,3,3,73,1,23,6,4,28,addicted
8720,3,22,1,1,61,1,43,4,6,26,not addicted
8721,2,27,0,0,51,0,38,9,1,19,not addicted
8722,3,27,3,1,63,3,18,6,7,36,addicted
8723,3,16,3,1,58,1,34,3,2,23,not addicted
8724,5,29,3,0,53,0,31,3,5,33,addicted
8725,4,29,4,1,69,3,36,3,4,31,addicted
8726,7,24,2,1,43,0,51,5,5,30,not addicted
8727,5,40,2,1,73,2,41,3,7,29,addicted
8728,3,41,0,2,73,1,21,4,8,31,addicted
8729,4,30,1,3,78,1,29,7,5,26,addicted
8730,1,18,1,2,57,0,54,8,4,20,not addicted
8731,3,23,1,1,50,0,50,10,6,22,not addicted
8732,7,34,2,3,66,0,30,7,3,37,addicted
8733,4,20,0,1,52,0,42,9,0,25,not addicted
8734,4,36,3,2,55,2,41,8,8,23,addicted
8735,5,36,0,0,78,2,38,4,3,33,addicted
8736,6,21,1,0,51,1,29,4,0,29,not addicted
8737,4,43,2,2,64,2,31,3,8,26,addicted
8738,0,24,1,1,35,0,32,4,6,25,not addicted
8739,0,37,2,3,77,3,32,7,6,38,addicted
8740,8,39,1,2,60,1,38,6,3,28,addicted
8741,5,23,3,1,57,0,40,4,5,30,addicted
8742,5,22,2,1,42,0,37,3,5,24,not addicted
8743,8,42,1,2,76,0,16,4,2,43,addicted
8744,5,37,2,2,69,0,22,7,4,34,addicted
8745,7,25,2,1,72,0,34,8,5,34,addicted
8746,8,33,0,2,50,1,37,8,4,31,addicted
8747,5,24,2,1,49,1,33,8,1,29,not addicted
8748,6,41,3,0,71,0,15,5,9,33,addicted
8749,5,46,3,2,75,0,24,6,5,39,addicted
8750,3,34,1,0,70,1,30,9,7,38,addicted
8751,3,22,3,1,42,2,40,5,6,22,not addicted
8752,4,22,2,1,36,1,40,2,0,24,not addicted
8753,3,30,2,0,59,1,27,6,2,19,not addicted
8754,1,26,2,1,49,1,54,7,5,24,not addicted
8755,7,39,1,1,63,1,42,8,4,39,addicted
8756,0,26,4,0,77,1,17,5,7,23,addicted
8757,7,41,0,1,71,2,37,8,8,24,addicted
8758,5,31,5,3,82,2,28,3,8,33,addicted
8759,4,28,0,2,67,2,29,6,3,33,addicted
8760,3,19,1,0,51,2,30,6,6,24,not addicted
8761,4,24,1,0,51,0,54,7,2,24,not addicted
8762,4,23,1,0,56,1,42,7,6,30,not addicted
8763,5,39,1,1,76,2,38,6,8,38,addicted
8764,4,29,1,0,38,0,45,6,4,21,not addicted
8765,6,40,2,1,72,3,19,6,6,35,addicted
8766,2,28,1,2,49,2,37,4,0,27,not addicted
8767,5,35,2,3,65,2,18,6,5,39,addicted
8768,4,30,1,0,91,1,25,4,5,29,addicted
8769,7,33,1,2,69,2,39,3,7,36,addicted
8770,4,27,3,0,74,1,16,5,8,39,addicted
8771,3,28,1,0,92,2,44,6,2,23,addicted
8772,4,48,2,0,85,4,44,7,6,36,addicted
8773,6,25,3,3,70,1,26,5,4,34,addicted
8774,6,36,0,1,69,2,25,9,8,28,addicted
8775,3,17,0,0,59,0,47,6,6,30,not addicted
8776,1,28,0,1,61,1,41,8,0,17,not addicted
8777,4,34,1,1,60,1,21,7,4,20,not addicted
8778,3,23,1,1,44,0,44,4,6,25,not addicted
8779,8,28,1,2,84,0,33,9,9,40,addicted
8780,4,33,4,1,59,2,28,3,7,41,addicted
8781,6,34,0,0,40,0,20,8,6,22,not addicted
8782,1,27,1,0,53,1,32,4,2,26,not addicted
8783,1,28,1,1,47,2,25,5,1,22,not addicted
8784,4,37,4,1,59,2,19,6,4,47,addicted
8785,1,31,1,1,45,2,41,5,2,20,not addicted
8786,8,28,5,0,77,2,15,5,8,20,addicted
8787,7,37,0,2,83,4,39,3,6,26,addicted
8788,3,29,2,2,62,1,33,7,2,25,not addicted
8789,6,22,1,0,50,0,49,3,3,37,not addicted
8790,2,38,3,2,70,2,41,6,5,25,addicted
8791,2,34,0,1,88,1,15,4,5,29,addicted
8792,5,39,0,1,76,2,16,3,8,28,addicted
8793,5,26,2,0,46,0,47,9,0,31,not addicted
8794,5,30,3,4,75,2,31,6,5,31,addicted
8795,7,26,1,1,74,1,25,4,3,19,addicted
8796,6,42,2,3,69,1,19,7,4,27,addicted
8797,5,39,3,3,78,2,40,3,4,34,addicted
8798,6,44,5,2,73,1,29,4,4,37,addicted
8799,3,25,0,2,49,1,22,5,4,28,not addicted
8800,3,34,3,2,73,0,20,2,6,24,addicted
8801,1,23,0,2,50,0,48,10,5,22,not addicted
8802,5,35,2,0,68,2,24,5,2,29,addicted
8803,5,38,1,2,78,0,19,10,4,32,addicted
8804,3,21,1,0,60,1,34,5,3,24,not addicted
8805,6,24,2,1,47,1,42,8,0,27,not addicted
8806,4,28,2,1,45,1,27,8,3,35,not addicted
8807,3,24,3,1,54,1,38,6,7,32,not addicted
8808,4,24,1,3,47,0,37,8,7,23,not addicted
8809,2,23,1,1,63,1,32,4,6,24,not addicted
8810,4,28,2,0,57,0,22,6,2,23,not addicted
8811,0,28,6,2,62,1,42,8,4,37,addicted
8812,5,36,1,1,80,1,36,6,4,29,addicted
8813,2,39,1,0,77,1,40,6,5,39,addicted
8814,4,42,4,3,73,2,27,4,4,30,addicted
8815,6,18,2,0,52,0,53,9,1,21,not addicted
8816,0,25,0,0,50,1,21,6,2,16,not addicted
8817,5,21,0,0,61,0,36,7,4,21,not addicted
8818,0,21,2,0,52,2,37,4,1,15,not addicted
8819,2,28,2,2,48,2,45,6,0,22,not addicted
8820,2,34,3,2,80,2,42,5,6,25,addicted
8821,3,31,2,1,61,1,39,2,5,30,addicted
8822,5,19,2,0,59,0,30,6,6,25,not addicted
8823,4,33,2,2,73,1,17,4,7,24,addicted
8824,6,31,1,1,71,1,22,5,6,38,addicted
8825,3,38,2,2,70,1,17,4,5,36,addicted
8826,3,19,0,0,47,0,47,6,0,35,not addicted
8827,5,27,0,0,46,0,45,7,5,17,not addicted
8828,3,28,2,0,41,0,23,5,3,25,not addicted
8829,5,33,1,1,49,1,26,8,1,29,not addicted
8830,5,25,0,0,46,0,34,8,5,28,not addicted
8831,4,27,0,2,43,1,48,9,1,26,not addicted
8832,4,19,3,1,40,0,23,7,2,23,not addicted
8833,4,31,3,2,57,2,22,5,7,36,addicted
8834,7,32,3,0,69,1,26,3,5,35,addicted
8835,6,32,0,2,52,0,35,5,4,19,not addicted
8836,2,31,4,2,91,3,26,5,3,36,addicted
8837,6,21,1,1,45,2,32,4,7,21,not addicted
8838,0,25,2,1,61,0,44,7,5,24,not addicted
8839,3,18,1,0,52,0,52,4,6,28,not addicted
8840,5,25,1,1,71,3,31,5,5,27,addicted
8841,5,27,3,2,79,2,18,5,6,19,addicted
8842,3,26,2,1,50,0,51,5,4,24,not addicted
8843,4,19,0,0,47,0,20,7,1,11,not addicted
8844,2,26,0,0,35,2,38,7,6,26,not addicted
8845,4,29,3,1,65,1,26,10,2,20,not addicted
8846,3,32,0,0,58,1,24,2,4,31,not addicted
8847,4,24,2,1,50,0,30,10,0,31,not addicted
8848,3,23,0,0,55,0,30,6,5,25,not addicted
8849,7,41,0,2,69,1,18,6,6,30,addicted
8850,2,24,2,1,47,1,23,6,2,23,not addicted
8851,2,41,0,1,77,3,24,9,5,30,addicted
8852,5,23,0,0,53,0,43,5,2,19,not addicted
8853,4,30,1,2,69,2,17,5,6,32,addicted
8854,7,52,2,0,63,2,37,8,3,22,addicted
8855,4,30,1,1,51,0,49,3,6,30,not addicted
8856,4,32,1,3,75,1,20,6,7,41,addicted
8857,1,18,1,0,57,0,38,4,5,21,not addicted
8858,3,39,3,1,75,0,39,5,9,28,addicted
8859,3,29,0,0,51,1,32,9,5,12,not addicted
8860,1,39,3,3,70,1,38,6,5,25,addicted
8861,3,25,2,1,51,0,53,7,0,26,not addicted
8862,5,27,1,2,74,2,16,4,3,32,addicted
8863,4,31,1,3,56,1,36,8,3,19,addicted
8864,4,24,1,0,44,0,32,4,5,18,not addicted
8865,2,17,0,2,50,1,24,6,3,24,not addicted
8866,6,25,2,0,44,0,30,6,3,17,not addicted
8867,5,22,2,1,49,1,45,7,2,24,not addicted
8868,6,38,2,1,54,1,23,6,4,26,addicted
8869,5,37,2,2,55,3,28,7,2,18,addicted
8870,4,31,3,1,55,1,41,12,3,28,not addicted
8871,2,28,0,1,55,1,27,8,0,20,not addicted
8872,9,41,0,1,63,2,26,8,5,33,addicted
8873,1,25,1,1,51,2,33,8,1,20,not addicted
8874,4,38,4,1,71,0,30,4,5,38,addicted
8875,5,36,0,1,80,0,34,8,3,30,addicted
8876,6,34,4,2,83,2,27,5,7,28,addicted
8877,3,26,1,1,52,1,19,7,5,29,not addicted
8878,4,26,1,0,58,0,31,6,6,26,not addicted
8879,6,29,1,0,65,0,35,10,3,18,not addicted
8880,5,29,3,0,71,3,45,4,3,25,addicted
8881,3,37,1,2,65,2,39,4,5,38,addicted
8882,0,23,1,3,67,1,30,5,8,47,addicted
8883,3,35,4,4,72,2,34,3,6,29,addicted
8884,6,31,0,2,61,1,45,5,5,31,addicted
8885,3,34,2,2,58,0,30,8,4,30,addicted
8886,3,19,1,2,45,1,32,2,0,25,not addicted
8887,5,28,1,1,72,1,19,9,4,25,addicted
8888,7,32,5,2,69,1,18,3,3,36,addicted
8889,7,33,2,3,70,0,24,6,7,26,addicted
8890,1,23,1,1,39,0,47,7,5,29,not addicted
8891,5,27,0,2,68,1,34,8,8,34,addicted
8892,7,45,1,0,74,2,21,2,6,34,addicted
8893,2,32,2,3,85,2,39,5,5,21,addicted
8894,4,38,1,1,64,0,38,6,8,28,addicted
8895,6,39,1,0,50,0,43,7,1,30,not addicted
8896,1,25,2,0,47,1,27,3,1,33,not addicted
8897,4,28,2,4,55,1,39,11,1,23,not addicted
8898,1,33,2,0,62,1,20,3,3,33,addicted
8899,3,36,4,0,55,1,38,4,5,34,addicted
8900,3,25,0,0,55,0,42,7,5,30,not addicted
8901,4,21,1,0,42,1,51,5,4,29,not addicted
8902,7,31,1,2,73,3,42,2,8,21,addicted
8903,5,24,1,0,41,1,25,6,2,24,not addicted
8904,4,34,1,0,48,1,42,9,0,27,not addicted
8905,5,33,0,1,45,0,52,8,2,32,not addicted
8906,0,21,0,0,53,3,20,9,0,25,not addicted
8907,3,30,1,2,70,1,36,6,8,32,addicted
8908,3,23,0,1,40,0,35,8,2,22,not addicted
8909,2,27,0,1,51,0,33,8,2,22,not addicted
8910,5,31,5,2,59,1,19,6,8,47,addicted
8911,3,32,1,1,67,5,40,7,6,29,addicted
8912,3,41,1,2,66,2,23,5,5,29,addicted
8913,2,24,1,0,38,1,42,6,6,25,not addicted
8914,3,49,3,1,73,1,34,3,6,43,addicted
8915,1,25,1,0,54,0,36,8,6,21,not addicted
8916,7,36,2,0,76,2,29,6,8,28,addicted
8917,2,34,2,2,59,4,23,4,4,37,addicted
8918,4,24,0,2,65,1,45,7,5,27,addicted
8919,4,56,2,2,72,1,26,7,3,29,addicted
8920,3,42,4,0,73,2,36,2,5,32,addicted
8921,3,25,1,1,43,3,49,4,0,27,not addicted
8922,8,43,3,2,64,1,33,8,6,43,addicted
8923,1,34,4,3,88,3,43,4,5,33,addicted
8924,4,27,0,1,54,1,38,8,3,24,not addicted
8925,6,28,3,1,68,0,36,6,5,23,addicted
8926,4,39,1,4,71,0,39,6,4,26,addicted
8927,0,28,0,0,44,0,39,8,2,35,not addicted
8928,1,25,0,1,39,0,30,6,6,25,not addicted
8929,3,28,0,1,54,0,22,6,0,35,not addicted
8930,3,31,1,2,54,0,38,7,0,24,not addicted
8931,4,37,1,4,88,0,43,3,5,29,addicted
8932,3,17,1,0,37,0,32,3,0,26,not addicted
8933,3,30,0,2,64,3,19,6,6,22,addicted
8934,4,23,1,0,45,2,54,8,6,32,not addicted
8935,2,16,0,0,57,0,43,7,6,25,not addicted
8936,4,32,1,3,80,1,26,7,3,33,addicted
8937,4,33,0,2,72,1,31,3,9,25,addicted
8938,2,27,0,0,55,0,39,6,2,24,not addicted
8939,6,23,2,1,56,1,34,4,4,26,not addicted
8940,5,33,2,4,63,1,15,10,4,32,addicted
8941,3,32,1,0,59,1,51,4,0,22,not addicted
8942,4,26,3,2,79,1,16,4,5,28,addicted
8943,5,34,4,1,74,3,43,9,7,27,addicted
8944,5,20,1,2,46,0,39,8,4,18,not addicted
8945,2,26,2,0,40,1,49,4,1,25,not addicted
8946,3,16,0,1,45,1,44,6,3,19,not addicted
8947,2,32,2,0,65,0,43,8,5,30,not addicted
8948,2,28,1,3,32,1,30,8,2,31,not addicted
8949,3,27,0,2,86,2,43,6,8,34,addicted
8950,0,25,1,1,52,1,31,7,4,28,not addicted
8951,5,29,2,1,47,0,49,8,0,24,not addicted
8952,7,35,1,3,73,0,20,6,6,31,addicted
8953,2,36,2,2,71,1,16,9,9,34,addicted
8954,5,27,1,1,75,1,39,5,7,30,addicted
8955,6,36,3,1,82,2,19,6,8,32,addicted
8956,3,24,1,1,49,0,37,3,1,24,not addicted
8957,2,17,2,3,48,1,51,6,3,28,not addicted
8958,7,43,2,2,78,3,21,4,4,36,addicted
8959,6,21,1,2,63,1,19,4,8,29,addicted
8960,6,18,0,1,58,1,36,6,4,17,not addicted
8961,3,35,1,1,78,1,38,5,4,31,addicted
8962,0,31,0,2,67,0,26,8,6,33,addicted
8963,2,27,0,1,43,0,28,6,6,20,not addicted
8964,3,23,1,0,51,2,52,7,0,26,not addicted
8965,2,21,1,1,49,0,52,9,0,34,not addicted
8966,4,33,0,3,68,1,38,3,3,40,addicted
8967,4,17,1,1,48,0,31,5,3,27,not addicted
8968,3,32,4,3,69,3,16,5,3,38,addicted
8969,2,40,2,1,48,0,38,10,3,21,not addicted
8970,4,33,0,1,86,2,27,7,7,27,addicted
8971,3,25,0,1,47,1,49,8,0,27,not addicted
8972,2,27,2,2,60,2,27,7,3,37,addicted
8973,6,34,3,3,77,0,19,7,4,29,addicted
8974,5,40,3,0,81,3,25,6,4,30,addicted
8975,1,29,1,2,65,3,39,6,5,32,addicted
8976,4,33,0,0,49,1,20,10,2,27,not addicted
8977,4,44,3,2,70,3,36,4,8,30,addicted
8978,5,36,2,2,69,0,37,2,4,33,addicted
8979,4,28,1,3,49,0,38,9,1,23,not addicted
8980,6,34,3,1,62,1,36,3,3,23,addicted
8981,3,31,2,0,55,0,28,4,1,20,not addicted
8982,2,27,0,0,53,0,48,6,5,29,not addicted
8983,7,34,1,1,68,0,25,6,5,33,addicted
8984,5,21,2,3,62,3,38,6,8,26,addicted
8985,7,39,0,1,61,3,43,1,5,31,addicted
8986,4,44,1,1,66,1,38,7,7,38,addicted
8987,6,32,1,1,64,1,33,6,1,25,not addicted
8988,5,46,2,2,75,1,16,9,5,29,addicted
8989,6,37,1,0,64,0,42,6,6,26,addicted
8990,5,25,1,0,54,1,20,8,3,25,not addicted
8991,5,30,3,1,84,1,17,7,9,33,addicted
8992,4,40,5,2,63,0,34,6,8,26,addicted
8993,4,36,3,2,77,1,27,5,8,31,addicted
8994,2,22,0,0,62,1,36,6,2,23,not addicted
8995,3,22,0,1,51,1,26,2,1,31,not addicted
8996,5,28,4,2,64,2,28,4,4,24,addicted
8997,4,36,1,0,79,2,35,3,8,24,addicted
8998,5,39,0,2,74,2,31,12,4,42,addicted
8999,4,35,4,1,53,2,15,6,7,36,addicted
9000,4,21,1,0,44,1,24,8,1,25,not addicted
9001,1,19,1,2,46,0,39,5,6,25,not addicted
9002,5,31,1,0,55,1,39,8,3,39,addicted
9003,4,35,4,1,91,2,23,6,5,33,addicted
9004,2,26,1,2,44,1,52,6,6,25,not addicted
9005,4,49,3,2,72,2,17,5,6,35,addicted
9006,4,34,0,0,59,0,20,4,3,23,addicted
9007,1,30,2,0,68,0,15,2,4,26,addicted
9008,2,30,1,0,53,1,34,6,5,27,not addicted
9009,1,32,0,0,86,1,26,6,6,33,addicted
9010,1,23,0,2,42,0,25,8,0,23,not addicted
9011,1,37,1,0,70,0,19,2,5,25,addicted
9012,4,31,0,1,54,1,43,7,5,28,not addicted
9013,5,24,1,0,41,0,36,5,0,27,not addicted
9014,4,27,0,0,73,1,34,3,8,30,addicted
9015,3,26,2,1,59,1,27,8,3,24,not addicted
9016,3,25,1,1,58,1,50,4,0,25,not addicted
9017,6,22,0,1,57,0,42,7,1,28,not addicted
9018,4,23,0,1,59,1,37,5,2,25,not addicted
9019,4,17,2,0,55,0,25,9,3,22,not addicted
9020,5,26,4,2,67,1,27,4,3,20,addicted
9021,6,16,2,1,36,0,28,8,3,26,not addicted
9022,4,43,2,2,63,2,43,5,7,28,addicted
9023,4,34,3,2,59,2,19,4,5,25,addicted
9024,3,29,4,0,64,1,30,3,4,37,addicted
9025,1,43,1,1,77,0,30,8,7,19,addicted
9026,8,36,2,2,82,4,22,5,7,36,addicted
9027,4,29,1,2,64,1,24,6,5,31,addicted
9028,7,45,1,3,59,2,41,8,5,26,addicted
9029,4,23,2,1,55,1,26,10,1,19,not addicted
9030,4,41,1,0,62,2,41,9,8,29,addicted
9031,5,24,3,0,61,1,29,11,5,28,not addicted
9032,6,26,3,2,62,2,27,8,4,40,addicted
9033,2,42,2,0,76,3,32,8,7,29,addicted
9034,4,33,1,1,75,1,19,7,7,31,addicted
9035,5,15,2,0,42,0,52,5,3,27,not addicted
9036,2,31,3,0,60,1,26,7,6,23,addicted
9037,6,39,1,3,63,0,15,6,4,36,addicted
9038,3,22,2,2,71,2,35,7,5,35,addicted
9039,3,32,4,0,64,0,16,9,8,27,addicted
9040,1,33,0,1,64,0,18,6,8,27,addicted
9041,6,40,2,2,65,2,19,7,4,24,addicted
9042,3,33,2,1,51,0,45,7,0,18,not addicted
9043,1,27,1,0,42,1,46,6,5,27,not addicted
9044,3,37,3,1,73,0,36,4,8,32,addicted
9045,2,22,2,0,51,1,47,10,2,35,not addicted
9046,3,33,3,1,61,0,35,4,5,39,addicted
9047,4,24,2,3,75,1,33,4,7,39,addicted
9048,1,45,1,0,51,1,27,6,0,17,not addicted
9049,6,26,3,1,58,2,28,7,4,29,addicted
9050,2,26,1,0,42,0,26,8,5,22,not addicted
9051,0,30,1,0,49,0,54,6,1,19,not addicted
9052,7,35,3,0,78,2,39,5,8,36,addicted
9053,4,48,0,1,73,1,39,7,2,24,addicted
9054,4,24,2,0,48,0,33,9,0,17,not addicted
9055,3,40,4,1,62,0,42,7,3,29,addicted
9056,3,33,1,1,71,1,38,7,5,31,addicted
9057,7,41,0,3,77,1,39,4,8,35,addicted
9058,5,42,1,1,72,3,28,5,4,30,addicted
9059,3,23,1,0,51,0,23,8,4,34,not addicted
9060,3,29,1,0,66,0,39,5,0,19,not addicted
9061,2,29,0,0,38,1,39,7,6,27,not addicted
9062,7,32,1,0,67,1,20,6,5,25,addicted
9063,3,25,0,0,42,1,26,4,1,25,not addicted
9064,7,39,3,2,65,2,40,6,5,28,addicted
9065,0,29,1,0,71,1,19,9,2,29,not addicted
9066,3,24,3,2,66,2,26,4,5,33,addicted
9067,4,33,0,1,66,2,43,4,5,32,addicted
9068,5,23,1,1,55,1,54,6,5,31,not addicted
9069,4,41,2,3,68,1,27,3,2,35,addicted
9070,4,30,1,1,66,0,43,3,7,24,addicted
9071,2,31,3,1,85,1,31,4,7,34,addicted
9072,2,25,1,1,55,0,28,5,6,24,not addicted
9073,0,26,3,0,56,1,31,6,2,25,not addicted
9074,3,23,3,2,77,2,33,6,7,26,addicted
9075,7,32,0,1,52,3,18,5,6,38,addicted
9076,4,33,4,1,65,2,33,8,4,30,addicted
9077,0,26,0,0,44,0,54,2,6,21,not addicted
9078,5,40,2,1,58,3,22,5,8,39,addicted
9079,5,33,2,2,44,0,48,5,0,27,not addicted
9080,5,22,1,1,54,0,22,6,4,20,not addicted
9081,3,27,0,1,76,1,38,7,5,15,addicted
9082,3,33,2,3,72,2,32,6,6,33,addicted
9083,5,31,2,3,83,1,40,6,5,32,addicted
9084,2,28,1,1,55,1,51,5,3,21,not addicted
9085,6,33,2,1,76,1,17,6,5,32,addicted
9086,2,20,2,1,40,1,35,6,5,31,not addicted
9087,4,18,0,0,52,1,47,9,3,27,not addicted
9088,4,39,4,3,71,1,39,4,4,33,addicted
9089,2,24,0,0,70,0,48,7,3,23,not addicted
9090,2,44,4,3,69,2,20,6,8,25,addicted
9091,3,24,2,1,55,0,24,8,3,37,not addicted
9092,4,29,0,1,51,0,29,6,3,17,not addicted
9093,3,37,2,2,61,2,27,4,5,31,addicted
9094,0,18,0,1,53,1,35,7,0,28,not addicted
9095,3,22,0,1,54,1,32,8,2,26,not addicted
9096,1,16,1,0,46,0,23,6,1,35,not addicted
9097,1,36,0,0,71,3,30,3,4,25,addicted
9098,7,45,1,4,66,2,33,6,8,32,addicted
9099,3,31,2,2,50,0,44,9,0,27,not addicted
9100,6,25,1,0,65,2,32,4,8,18,addicted
9101,5,17,1,0,51,0,37,5,1,23,not addicted
9102,3,32,1,0,52,1,41,4,0,25,not addicted
9103,7,32,3,1,73,2,23,6,6,41,addicted
9104,4,29,1,0,52,0,26,9,3,19,not addicted
9105,5,39,1,0,49,0,52,8,1,18,not addicted
9106,3,28,2,2,62,1,29,3,3,27,addicted
9107,5,44,1,1,79,2,20,8,7,33,addicted
9108,5,40,2,1,76,1,38,6,5,38,addicted
9109,5,19,2,0,45,0,22,8,4,26,not addicted
9110,3,25,3,1,42,0,27,6,6,20,not addicted
9111,0,23,2,1,56,0,25,8,2,26,not addicted
9112,3,24,0,0,43,0,52,4,0,21,not addicted
9113,6,37,2,1,63,4,20,2,5,28,addicted
9114,5,35,2,2,73,1,38,8,3,26,addicted
9115,3,24,1,2,71,3,21,5,5,33,addicted
9116,1,23,0,1,51,0,23,5,1,24,not addicted
9117,2,31,1,1,57,0,41,4,4,23,not addicted
9118,4,41,3,0,80,3,19,9,3,35,addicted
9119,6,21,1,0,39,0,23,4,7,27,not addicted
9120,2,20,1,0,58,2,39,5,3,22,not addicted
9121,2,29,0,1,42,1,31,7,3,26,not addicted
9122,2,27,1,0,72,1,21,3,5,32,addicted
9123,6,33,0,1,64,2,20,6,7,24,addicted
9124,3,21,2,1,43,1,30,7,5,28,not addicted
9125,3,22,1,0,42,0,35,7,3,14,not addicted
9126,1,15,2,3,58,0,42,3,0,23,not addicted
9127,2,37,1,0,59,0,39,9,4,29,addicted
9128,3,22,1,0,51,1,35,6,2,27,not addicted
9129,6,43,1,0,71,0,39,7,6,29,addicted
9130,5,28,2,0,57,2,23,6,1,22,not addicted
9131,3,29,1,1,39,0,36,8,1,30,not addicted
9132,2,22,1,1,51,0,20,4,0,27,not addicted
9133,4,19,0,1,39,2,25,3,4,21,not addicted
9134,3,46,2,0,62,2,44,5,7,30,addicted
9135,3,38,2,3,75,1,26,5,6,31,addicted
9136,4,40,2,1,69,2,40,6,6,25,addicted
9137,6,37,1,1,72,1,15,5,2,36,addicted
9138,7,37,4,2,79,2,35,7,7,29,addicted
9139,7,33,1,1,58,1,37,3,6,42,addicted
9140,3,23,0,0,47,1,50,7,1,28,not addicted
9141,6,24,1,1,52,0,25,9,0,21,not addicted
9142,5,19,1,0,48,1,32,10,4,30,not addicted
9143,3,31,0,0,50,1,35,6,4,22,not addicted
9144,3,21,1,1,61,1,27,5,0,19,not addicted
9145,5,33,1,0,77,2,31,1,3,19,addicted
9146,6,42,2,2,66,1,39,8,5,33,addicted
9147,4,39,3,3,65,0,21,7,7,33,addicted
9148,2,23,1,0,57,1,30,8,4,26,not addicted
9149,6,32,0,0,52,1,50,5,5,27,not addicted
9150,1,24,1,1,40,1,26,4,6,23,not addicted
9151,5,35,0,3,68,4,22,8,3,33,addicted
9152,6,29,0,0,50,0,36,6,2,33,not addicted
9153,2,30,2,1,59,0,37,7,2,29,not addicted
9154,5,36,3,2,79,1,19,5,3,22,addicted
9155,5,33,3,3,65,1,40,5,7,26,addicted
9156,2,33,2,2,77,0,40,3,3,34,addicted
9157,5,34,0,0,62,0,22,2,3,31,addicted
9158,6,32,3,1,69,1,31,3,6,38,addicted
9159,0,32,2,0,33,1,20,4,5,20,not addicted
9160,1,26,2,0,53,1,34,6,3,32,not addicted
9161,1,39,4,1,67,1,36,4,6,32,addicted
9162,3,27,0,2,78,0,41,5,6,40,addicted
9163,4,32,0,0,54,1,35,6,1,25,not addicted
9164,3,37,1,3,82,1,31,4,8,39,addicted
9165,4,17,1,1,43,1,37,7,5,23,not addicted
9166,2,41,2,1,68,2,36,4,8,28,addicted
9167,4,30,3,2,88,1,32,6,7,29,addicted
9168,2,33,3,1,76,1,30,8,8,33,addicted
9169,5,36,4,1,71,2,21,7,8,31,addicted
9170,4,21,4,2,71,0,27,5,7,17,addicted
9171,7,32,3,1,79,1,42,7,7,39,addicted
9172,4,34,2,1,74,0,15,4,5,30,addicted
